1	547	145.0	62.11224	[0.9742890983, 0.0, 0.0116828456]	[[-0.4022867073, 0.4022867073, 0.0], [0.0, -0.4022867073, 0.0], [0.0, 0.0, -0.5179758866]]
2	548	145.0	62.11224	[0.9959919139, 0.0, 7.01e-08]	[[-0.4148751928, 0.4148751928, 0.0], [0.0, -0.4148751928, 0.0], [0.0, 0.0, -0.3002787609]]
3	549	145.0	62.11224	[0.9839679359, 0.0, 0.0]	[[-0.4006306104, 0.4006306104, 0.0], [0.0, -0.4006306104, 0.0], [0.0, 0.0, -0.2510804546]]
4	550	145.0	62.11224	[0.9809878366, 0.0, 0.0089921233]	[[-0.3962331083, 0.3962331083, 0.0], [0.0, -0.3962331083, 0.0], [0.0, 0.0, -0.4984735093]]
5	551	145.0	62.11224	[0.9859719439, 0.0, 0.0]	[[-0.4057426468, 0.4057426468, 0.0], [0.0, -0.4057426468, 0.0], [0.0, 0.0, -0.2428413986]]
6	552	145.0	62.11224	[0.9874638139, 0.0, 0.002516146]	[[-0.4098202754, 0.4098202754, 0.0], [0.0, -0.4098202754, 0.0], [0.0, 0.0, -0.396231198]]
7	553	145.0	62.11224	[0.9839679359, 0.0, 0.0]	[[-0.4020620193, 0.4020620193, 0.0], [0.0, -0.4020620193, 0.0], [0.0, 0.0, -0.2457435702]]
8	554	145.0	62.11224	[0.987975791, 0.0, 1.609e-07]	[[-0.4163345265, 0.4163345265, 0.0], [0.0, -0.4163345265, 0.0], [0.0, 0.0, -0.2980649504]]
9	555	145.0	62.11224	[0.9779559118, 0.0, 0.0]	[[-0.402007301, 0.402007301, 0.0], [0.0, -0.402007301, 0.0], [0.0, 0.0, -0.2537405893]]
10	556	145.0	62.11224	[0.9759519038, 0.0, 0.0]	[[-0.3953696857, 0.3953696857, 0.0], [0.0, -0.3953696857, 0.0], [0.0, 0.0, -0.2280815023]]
11	557	145.0	62.11224	[0.993987976, 0.0, 0.0]	[[-0.3963536585, 0.3963536585, 0.0], [0.0, -0.3963536585, 0.0], [0.0, 0.0, -0.2371835472]]
12	558	145.0	62.11224	[0.9875964914, 0.0, 0.0023834685]	[[-0.4008158433, 0.4008158433, 0.0], [0.0, -0.4008158433, 0.0], [0.0, 0.0, -0.4073209698]]
13	559	145.0	62.11224	[0.9819639278, 0.0, 0.0]	[[-0.4075102967, 0.4075102967, 0.0], [0.0, -0.4075102967, 0.0], [0.0, 0.0, -0.269175168]]
14	560	145.0	62.11224	[0.9779559118, 0.0, 0.0]	[[-0.3937354582, 0.3937354582, 0.0], [0.0, -0.3937354582, 0.0], [0.0, 0.0, -0.2357904491]]
15	561	145.0	62.11224	[0.9899799599, 0.0, 0.0]	[[-0.4079043837, 0.4079043837, 0.0], [0.0, -0.4079043837, 0.0], [0.0, 0.0, -0.2410412171]]
16	562	145.0	62.11224	[0.9759519038, 0.0, 0.0]	[[-0.4095939569, 0.4095939569, 0.0], [0.0, -0.4095939569, 0.0], [0.0, 0.0, -0.2384704566]]
17	563	145.0	62.11224	[0.9879759519, 0.0, 1e-10]	[[-0.409896823, 0.409896823, 0.0], [0.0, -0.409896823, 0.0], [0.0, 0.0, -0.2637128673]]
18	564	145.0	62.11224	[0.9879759519, 0.0, 0.0]	[[-0.4095297251, 0.4095297251, 0.0], [0.0, -0.4095297251, 0.0], [0.0, 0.0, -0.2513499287]]
19	565	145.0	62.11224	[0.9799544225, 0.0, 5.4974e-06]	[[-0.3948622844, 0.3948622844, 0.0], [0.0, -0.3948622844, 0.0], [0.0, 0.0, -0.3073299914]]
20	566	145.0	62.11224	[0.9919839679, 0.0, 0.0]	[[-0.3998483519, 0.3998483519, 0.0], [0.0, -0.3998483519, 0.0], [0.0, 0.0, -0.23981816]]
21	567	145.0	62.11224	[0.9749652748, 0.0, 0.0049946451]	[[-0.3971406061, 0.3971406061, 0.0], [0.0, -0.3971406061, 0.0], [0.0, 0.0, -0.6291487557]]
22	568	145.0	62.11224	[0.9799599198, 0.0, 0.0]	[[-0.4021627767, 0.4021627767, 0.0], [0.0, -0.4021627767, 0.0], [0.0, 0.0, -0.2358412526]]
23	569	145.0	62.11224	[0.9919839679, 0.0, 0.0]	[[-0.4010761137, 0.4010761137, 0.0], [0.0, -0.4010761137, 0.0], [0.0, 0.0, -0.2546680918]]
24	570	145.0	62.11224	[0.9781956107, 0.0, 0.0037683171]	[[-0.4084594606, 0.4084594606, 0.0], [0.0, -0.4084594606, 0.0], [0.0, 0.0, -0.4180832821]]
25	571	145.0	62.11224	[0.9721897814, 0.0, 0.0037621225]	[[-0.4002779236, 0.4002779236, 0.0], [0.0, -0.4002779236, 0.0], [0.0, 0.0, -0.4236432401]]
26	572	145.0	62.11224	[0.9619238477, 0.0, 0.0]	[[-0.4069143951, 0.4069143951, 0.0], [0.0, -0.4069143951, 0.0], [0.0, 0.0, -0.2260648763]]
27	573	145.0	62.11224	[0.9859719439, 0.0, 0.0]	[[-0.4048268979, 0.4048268979, 0.0], [0.0, -0.4048268979, 0.0], [0.0, 0.0, -0.2353507531]]
28	574	145.0	62.11224	[0.9780156062, 0.0, 0.0019443136]	[[-0.3974988604, 0.3974988604, 0.0], [0.0, -0.3974988604, 0.0], [0.0, 0.0, -0.4117924265]]
29	575	145.0	62.11224	[0.9919839679, 0.0, 0.0]	[[-0.4067708434, 0.4067708434, 0.0], [0.0, -0.4067708434, 0.0], [0.0, 0.0, -0.250445673]]
30	576	145.0	62.11224	[0.9799599198, 0.0, 0.0]	[[-0.3972254236, 0.3972254236, 0.0], [0.0, -0.3972254236, 0.0], [0.0, 0.0, -0.2347983138]]
31	577	145.0	62.11224	[0.9799599198, 0.0, 0.0]	[[-0.4099888707, 0.4099888707, 0.0], [0.0, -0.4099888707, 0.0], [0.0, 0.0, -0.2647113656]]
32	578	145.0	62.11224	[0.9696619002, 0.0, 0.0022819876]	[[-0.3978481719, 0.3978481719, 0.0], [0.0, -0.3978481719, 0.0], [0.0, 0.0, -0.4171825866]]
33	579	145.0	62.11224	[0.9899670812, 0.0, 1.28787e-05]	[[-0.3973270911, 0.3973270911, 0.0], [0.0, -0.3973270911, 0.0], [0.0, 0.0, -0.322315851]]
34	580	145.0	62.11224	[0.9874999012, 0.0, 0.0024800587]	[[-0.3935494138, 0.3935494138, 0.0], [0.0, -0.3935494138, 0.0], [0.0, 0.0, -0.3867985635]]
35	581	145.0	62.11224	[0.9859719439, 0.0, 0.0]	[[-0.4037844538, 0.4037844538, 0.0], [0.0, -0.4037844538, 0.0], [0.0, 0.0, -0.243290948]]
36	582	145.0	62.11224	[0.965630969, 0.0, 0.0123249428]	[[-0.3937468315, 0.3937468315, 0.0], [0.0, -0.3937468315, 0.0], [0.0, 0.0, -0.4732706987]]
37	583	145.0	62.11224	[0.9759161225, 0.0, 3.57813e-05]	[[-0.4139558966, 0.4139558966, 0.0], [0.0, -0.4139558966, 0.0], [0.0, 0.0, -0.3327442267]]
38	584	145.0	62.11224	[0.9759519038, 0.0, 0.0]	[[-0.4032582224, 0.4032582224, 0.0], [0.0, -0.4032582224, 0.0], [0.0, 0.0, -0.241154208]]
39	585	145.0	62.11224	[0.9799599198, 0.0, 0.0]	[[-0.4051863107, 0.4051863107, 0.0], [0.0, -0.4051863107, 0.0], [0.0, 0.0, -0.2558790857]]
40	586	145.0	62.11224	[0.97609372, 0.0, 0.0058702079]	[[-0.4089903126, 0.4089903126, 0.0], [0.0, -0.4089903126, 0.0], [0.0, 0.0, -0.476677876]]
41	587	145.0	62.11224	[0.97681306, 0.0, 0.0091588839]	[[-0.3937385734, 0.3937385734, 0.0], [0.0, -0.3937385734, 0.0], [0.0, 0.0, -0.4267503398]]
42	588	145.0	62.11224	[0.9779559118, 0.0, 0.0]	[[-0.4013002248, 0.4013002248, 0.0], [0.0, -0.4013002248, 0.0], [0.0, 0.0, -0.2255249814]]
43	589	145.0	62.11224	[0.9899799599, 0.0, 0.0]	[[-0.399710332, 0.399710332, 0.0], [0.0, -0.399710332, 0.0], [0.0, 0.0, -0.2342667622]]
44	590	145.0	62.11224	[0.9659318637, 0.0, 0.0]	[[-0.3951317625, 0.3951317625, 0.0], [0.0, -0.3951317625, 0.0], [0.0, 0.0, -0.2245035106]]
45	591	145.0	62.11224	[0.9799599198, 0.0, 0.0]	[[-0.3953022256, 0.3953022256, 0.0], [0.0, -0.3953022256, 0.0], [0.0, 0.0, -0.2115134886]]
46	592	145.0	62.11224	[0.982004764, 0.0, 0.0039671799]	[[-0.392595423, 0.392595423, 0.0], [0.0, -0.392595423, 0.0], [0.0, 0.0, -114.976864682]]
47	593	145.0	62.11224	[0.9819639279, 0.0, 0.0]	[[-0.391788622, 0.391788622, 0.0], [0.0, -0.391788622, 0.0], [0.0, 0.0, -0.2304221237]]
48	594	145.0	62.11224	[0.9839679359, 0.0, 0.0]	[[-0.4026900913, 0.4026900913, 0.0], [0.0, -0.4026900913, 0.0], [0.0, 0.0, -0.2327865519]]
49	595	145.0	62.11224	[0.9799599198, 0.0, 0.0]	[[-0.3905452212, 0.3905452212, 0.0], [0.0, -0.3905452212, 0.0], [0.0, 0.0, -0.2103991212]]
