615	369	70.6850173	11896.0	5095.0	0.8292543689041918	108	58	41	[615, 598, 431, 430, 427, 426, 425, 424, 423, 422, 421, 420, 419, 418, 738, 739, 737, 783, 782, 781, 916, 915, 369]
471	390	44.9715902	7466.0	3442.0	0.9984747289051884	145	0	0	[471, 812, 700, 698, 688, 686, 676, 674, 605, 603, 396, 395, 394, 393, 392, 391, 390]
33	781	89.9437039	12980.0	5845.0	0.9563662640365634	377	0	0	[33, 579, 544, 522, 529, 528, 530, 531, 532, 497, 496, 492, 493, 494, 495, 435, 436, 437, 535, 536, 398, 603, 604, 583, 807, 803, 804, 798, 794, 786, 781]
61	932	33.9922782	9742.0	3868.0	0.9329772052819683	141	0	0	[61, 607, 536, 535, 437, 436, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 527, 525, 526, 542, 533, 932]
393	897	200.7784999	13986.0	6580.0	0.8131157168952321	796	6	45	[393, 394, 599, 601, 670, 675, 674, 676, 686, 688, 698, 700, 812, 471, 814, 820, 822, 827, 837, 453, 839, 846, 856, 884, 891, 896, 442, 897]
195	882	249.7696543	16443.0	6983.0	0.9999797337279515	506	237	184	[195, 741, 747, 745, 756, 767, 583, 394, 599, 601, 670, 672, 682, 684, 410, 694, 696, 808, 810, 816, 469, 468, 467, 457, 466, 465, 464, 463, 882]
49	901	16.1316992	6979.0	3434.0	0.9999963669102011	65	0	0	[49, 595, 611, 613, 553, 434, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 527, 525, 540, 901]
561	896	40.7044093	9585.0	4147.0	0.9999720110491158	97	18	14	[561, 566, 498, 568, 572, 576, 577, 644, 651, 451, 450, 449, 448, 447, 446, 445, 444, 443, 442, 896]
394	349	4.0582055	9999999.0	0.0	0.0	0	10	2	[]
2	780	78.4734406	11464.0	5336.0	0.989638453033201	235	29	12	[2, 548, 546, 620, 619, 597, 598, 431, 430, 427, 426, 425, 424, 423, 422, 421, 420, 753, 748, 749, 745, 791, 787, 782, 781, 780]
229	883	52.0848787	13232.0	5271.0	0.9836628720076035	192	1	0	[229, 775, 589, 591, 608, 610, 679, 403, 404, 405, 406, 407, 408, 537, 473, 472, 471, 470, 469, 468, 467, 457, 466, 465, 464, 880, 883]
370	365	344.5923499	20444.0	9644.0	0.8284143658285087	1539	16	31	[370, 916, 781, 786, 794, 798, 804, 803, 807, 583, 604, 603, 605, 402, 403, 404, 487, 486, 534, 485, 479, 478, 477, 476, 503, 504, 505, 506, 507, 508, 666, 668, 850, 849, 853, 906, 907, 911, 365]
562	929	46.7231678	14958.0	4039.0	0.9951611658975326	107	33	21	[562, 563, 564, 567, 573, 574, 527, 525, 526, 542, 902, 515, 516, 517, 929]
278	384	17.3058209	10653.0	4499.0	0.9999803938479831	57	1	0	[278, 824, 648, 647, 652, 651, 524, 656, 655, 659, 901, 541, 902, 515, 905, 930, 384]
507	389	144.6215308	9999999.0	0.0	0.0	0	223	286	[]
352	785	74.8861336	18770.0	9318.0	0.999996936110007	272	0	0	[352, 898, 890, 889, 862, 855, 845, 835, 455, 833, 823, 821, 815, 813, 701, 699, 409, 689, 687, 677, 675, 606, 604, 583, 807, 803, 804, 798, 794, 793, 785]
217	347	215.1445866	13974.0	6584.0	0.9138632995850166	1049	58	44	[217, 763, 772, 423, 424, 425, 426, 593, 595, 611, 613, 553, 434, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 529, 522, 521, 510, 509, 665, 667, 849, 851, 859, 887, 893, 347]
561	239	180.1684736	11087.0	5040.0	0.8513231801999938	486	108	97	[561, 492, 493, 494, 495, 435, 436, 437, 535, 536, 398, 603, 604, 583, 807, 803, 804, 798, 794, 793, 785, 239]
660	920	74.8467403	12633.0	6267.0	0.8144762629098701	358	8	0	[660, 659, 581, 580, 574, 573, 531, 532, 497, 496, 492, 493, 494, 495, 435, 434, 553, 613, 611, 595, 593, 426, 425, 424, 423, 422, 421, 761, 752, 750, 742, 920]
225	348	60.5416973	13779.0	5993.0	0.9979535956287267	221	0	0	[225, 771, 585, 587, 396, 603, 605, 674, 676, 686, 688, 698, 700, 812, 471, 470, 469, 468, 467, 457, 466, 465, 861, 888, 894, 348]
