1	547	lognorm	(0.311264611341755, -6.711445204190619, 11.217290567929417)
2	548	lognorm	(0.2860477376623117, -7.735335263577719, 12.445671912382107)
3	549	lognorm	(0.34452413891520944, -5.873602555779166, 10.413417985306122)
4	550	gamma	(2.6070094354569466, -1.219357841333851, 2.432187099479597)
5	551	lognorm	(0.3779655457206459, -4.930192966083958, 9.35194964911188)
6	552	gamma	(2.5611243680762383, -1.1425013008768874, 2.4968771313486577)
7	553	lognorm	(0.337359484466903, -6.10940940863377, 10.50210373675618)
8	554	lognorm	(0.30768165787448537, -6.651845197057865, 11.057610830711013)
9	555	lognorm	(0.38714593755728544, -4.678088521110249, 8.90987418251255)
10	556	gamma	(2.7536307201624597, -1.3114910886454965, 2.303002959462879)
11	557	lognorm	(0.30175314038906287, -6.991713573042744, 11.465859629139679)
12	558	gamma	(3.6200385230840206, -1.9041629150337467, 1.9418851167785607)
13	559	lognorm	(0.3038789270632668, -6.736484560490016, 11.18869605954098)
14	560	lognorm	(0.28394982903487753, -7.680492694659589, 12.201511543347149)
15	561	lognorm	(0.3736001094234608, -5.18671975460051, 9.512282052745682)
16	562	gamma	(2.1410526816284507, -0.8132226823317936, 2.821442379364272)
17	563	lognorm	(0.27657113853171134, -7.770333471853448, 12.20894261659914)
18	564	lognorm	(0.3532554436184557, -5.215935952165768, 9.438567748765154)
19	565	gamma	(2.132468857350627, -0.8995339881497035, 2.9090421336330916)
20	566	lognorm	(0.32097440992205045, -6.665046063634889, 11.19576621045412)
21	567	lognorm	(0.34203703211253894, -5.754891572737864, 10.125586184679474)
22	568	gamma	(2.4515592536082775, -1.0793350738118153, 2.497012698374691)
23	569	lognorm	(0.3176356046745967, -6.436139887992439, 10.874382618699666)
24	570	lognorm	(0.3888736247059549, -4.698410009435608, 8.991032512456073)
25	571	lognorm	(0.30672882013696234, -6.800911882952013, 11.251746240757699)
26	572	lognorm	(0.428158988444451, -3.8733626013717948, 7.928720422265953)
27	573	lognorm	(0.3551315322221821, -5.285151142117025, 9.557388480163151)
28	574	lognorm	(0.383066348036014, -4.7400391303660605, 9.103064460257947)
29	575	lognorm	(0.36276990911368334, -5.358692567480006, 9.768598588143774)
30	576	lognorm	(0.33836240358223724, -5.969410278587171, 10.343893172531175)
31	577	gamma	(2.392062703453481, -1.0078063366734638, 2.5632821792505274)
32	578	gamma	(2.6721207969376115, -1.238210618047895, 2.407765935715552)
33	579	lognorm	(0.34704532687559664, -5.910436659849994, 10.412774349992418)
34	580	gamma	(2.5612173891183767, -1.1559607942185195, 2.4541670754313705)
35	581	lognorm	(0.3026086923766301, -7.00004984837836, 11.561875186663201)
36	582	lognorm	(0.3138047533378411, -6.499753914099499, 10.927845756952376)
37	583	lognorm	(0.2881956997548243, -7.729979923412583, 12.396390439911478)
38	584	gamma	(2.907347541163362, -1.5263645840048046, 2.2969140791138587)
39	585	gamma	(1.995889096301683, -0.7358028132109036, 3.050990984537938)
40	586	lognorm	(0.3497675029549785, -5.356219880569679, 9.668380322680495)
41	587	lognorm	(0.3762676305030992, -4.981905227537489, 9.39623075103529)
42	588	gamma	(3.0682640492833686, -1.6003583565019226, 2.2077876923578876)
43	589	lognorm	(0.3278490665445464, -6.135292393596591, 10.690934246086083)
44	590	lognorm	(0.3396451845085861, -5.744016519046728, 10.200179535474366)
45	591	gamma	(2.1079554945417325, -0.8016821791374742, 2.7690094009015307)
46	592	lognorm	(0.34901181875336806, -5.606210082879082, 9.920344142189244)
47	593	gamma	(0.9527813130385585, -5.728987301409603e-22, 5.627473044368312)
48	594	gamma	(2.0151765994808537, -0.6676452060428306, 2.792235042417251)
49	595	lognorm	(0.3153206836424588, -6.535208570599059, 11.0020369686669)
50	596	lognorm	(0.42562233471370925, -4.043065329462147, 8.363782358645818)
51	597	lognorm	(0.3628448874836201, -5.206891786656854, 9.731467965940606)
52	598	lognorm	(0.34223251578058644, -5.682522966856266, 10.126275257097639)
53	599	gamma	(2.4835522402347174, -1.0890367309060465, 2.551729292147668)
54	600	gamma	(2.4052522487495223, -1.0669708312050827, 2.5578422067746382)
55	601	gamma	(1.9942735866150887, -0.7095990655839455, 2.88973002099247)
56	602	lognorm	(0.33683698617085633, -5.9438836549984995, 10.380072730710904)
57	603	lognorm	(0.2710650142704034, -8.084079962082171, 12.598512313447461)
58	604	gamma	(3.2007979832723388, -1.6395080601408643, 2.079927582614328)
59	605	lognorm	(0.2955980052353786, -7.423803117551804, 12.067207305509001)
60	606	gamma	(3.89361275047703, -2.154701437969668, 1.8797843620007066)
61	607	lognorm	(0.29829776090202187, -7.144382501166135, 11.708217108320241)
62	608	gamma	(2.411235952331316, -1.0138773094658453, 2.5211157775977115)
63	609	lognorm	(0.3894364551550864, -4.655980995618749, 8.807028769199789)
64	610	gamma	(2.47952253578526, -1.1590107908391047, 2.529111638020049)
65	611	gamma	(2.5144238090133015, -1.131381599880696, 2.4913192098039607)
66	612	lognorm	(0.28583289430096603, -7.628705018655857, 12.187949822630454)
67	613	lognorm	(0.33508694031455233, -5.964542245755958, 10.35735180445285)
68	614	lognorm	(0.32701074733501356, -6.335616948754723, 10.80293308927394)
69	615	lognorm	(0.3592471119457249, -5.312471728689507, 9.801601671199096)
70	616	lognorm	(0.3356195942714596, -5.958458104976703, 10.375961969889847)
71	617	lognorm	(0.36553266414434793, -5.042575556632908, 9.45322370429545)
72	618	lognorm	(0.40596022067614135, -4.483168494990788, 8.774300137988215)
73	619	lognorm	(0.2942886957657902, -7.4332253742538335, 12.041441082038837)
74	620	lognorm	(0.32362345139023707, -6.198182097208294, 10.694073093173145)
75	621	lognorm	(0.3594181731277751, -5.319656616442546, 9.733837240443606)
76	622	gamma	(2.1091424840286006, -0.8162486169904982, 2.831807306114592)
77	623	lognorm	(0.30844579666445493, -6.815902563828489, 11.416262744989686)
78	624	lognorm	(0.29579184624563476, -7.302708738833061, 11.956579835467128)
79	625	gamma	(3.4483598742351473, -1.814515381775861, 2.0338766884463864)
80	626	lognorm	(0.352459480734638, -5.558621235851872, 10.001481561665665)
81	627	lognorm	(0.330360046393536, -6.153469871645665, 10.692330915440184)
82	628	gamma	(4.86519318670225, -2.886087534483693, 1.7297795489414978)
83	629	lognorm	(0.2930014211061718, -7.30625262885771, 11.542131137060341)
84	630	gamma	(2.7825259525116883, -1.389996295107988, 2.406051334808809)
85	631	gamma	(2.5866383825647565, -1.151022413609777, 2.4503787588199417)
86	632	lognorm	(0.2912284229638663, -7.159474133582318, 11.635437024360986)
87	633	lognorm	(0.38672695283667147, -4.749586274385697, 9.040191436548426)
88	634	lognorm	(0.36708228646406427, -5.196032143939352, 9.63756684498669)
89	635	lognorm	(0.2977310505191124, -7.104872477484192, 11.656339231605644)
90	636	gamma	(1.9203983212352793, -0.642242089945962, 2.9835544350689744)
91	637	lognorm	(0.33576226303127477, -5.871999618991427, 10.35569876125999)
92	638	gamma	(3.9830165694680493, -2.314150736888478, 1.910736750374829)
93	639	gamma	(2.2094770550040828, -0.9138236410766813, 2.7132259100597333)
94	640	gamma	(2.6067817391452843, -1.1852513174051487, 2.425105179808166)
95	641	lognorm	(0.32700502783248514, -6.349075014999775, 10.875144346408065)
96	642	gamma	(2.2768767331565662, -0.9106778214503857, 2.645488534615337)
97	643	lognorm	(0.42799837506301264, -4.074398049764789, 8.147848443980669)
98	644	lognorm	(0.3034851795964396, -6.942007688488809, 11.406320337075421)
99	645	lognorm	(0.3588864435555223, -5.2342134953422015, 9.578268697706697)
100	646	gamma	(2.4473431929724496, -1.0493202604756768, 2.477363102590597)
101	647	lognorm	(0.39671871292298505, -4.502691051779912, 8.69322680600434)
102	648	lognorm	(0.30727566719703037, -6.582382455027226, 11.016113116657964)
103	649	lognorm	(0.32879028413744826, -6.031101083164559, 10.31637030594052)
104	650	lognorm	(0.375422698569809, -5.217838660757882, 9.641066962907399)
105	651	lognorm	(0.3368846878455215, -5.9321206583358235, 10.313583442977999)
106	652	gamma	(2.529233324917234, -1.163863021088258, 2.4985916038464686)
107	653	lognorm	(0.28527259843478553, -7.60266429906802, 12.080222093907455)
108	654	lognorm	(0.3295163568552463, -6.100609589094757, 10.432327673452075)
109	655	lognorm	(0.37351536591725887, -4.901166839382762, 9.084554302748227)
110	656	lognorm	(0.36394571252390884, -5.324719053868472, 9.641902418727264)
111	657	gamma	(1.9909891473913812, -0.7553795690221248, 3.007221704482604)
112	658	lognorm	(0.3146323565007838, -6.510177347958109, 11.030654320668404)
113	659	lognorm	(0.32719807425396874, -6.322757654781075, 10.875430652995536)
