1	547	145.0	62.11224	[0.6986349442, 0.0, 0.0, 0.0, 0.2111846951]	[[-0.6175156898, 0.6175156898, 0.0, 0.0, 0.0], [0.0, -0.6175156898, 0.6175156898, 0.0, 0.0], [0.0, 0.0, -0.6175156898, 0.6175156898, 0.0], [0.0, 0.0, 0.0, -0.6175156898, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3385055493]]
2	548	145.0	62.11224	[0.7448233818, 0.0, 0.0, 0.1231396635, 0.0258245299]	[[-0.4783222718, 0.4783222718, 0.0, 0.0, 0.0], [0.0, -0.4783222718, 0.4783222718, 0.0, 0.0], [0.0, 0.0, -0.4783222718, 0.0, 0.0], [0.0, 0.0, 0.0, -0.3693504579, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3693506371]]
3	549	145.0	62.11224	[0.7261698435, 0.0, 0.0, 0.0, 0.1836497958]	[[-0.6146519585, 0.6146519585, 0.0, 0.0, 0.0], [0.0, -0.6146519585, 0.6146519585, 0.0, 0.0], [0.0, 0.0, -0.6146519585, 0.6146519585, 0.0], [0.0, 0.0, 0.0, -0.6146519585, 0.0], [0.0, 0.0, 0.0, 0.0, -0.4353273848]]
4	550	145.0	62.11224	[0.7315497951, 0.0, 0.0, 0.0, 0.160233772]	[[-0.6397320885, 0.6397320885, 0.0, 0.0, 0.0], [0.0, -0.6397320885, 0.6397320885, 0.0, 0.0], [0.0, 0.0, -0.6397320885, 0.6397320885, 0.0], [0.0, 0.0, 0.0, -0.6397320885, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3392995393]]
5	551	145.0	62.11224	[0.7024756886, 0.0, 0.0, 0.0, 0.2113519667]	[[-0.6228398908, 0.6228398908, 0.0, 0.0, 0.0], [0.0, -0.6228398908, 0.6228398908, 0.0, 0.0], [0.0, 0.0, -0.6228398908, 0.6228398908, 0.0], [0.0, 0.0, 0.0, -0.6228398908, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3686272782]]
6	552	145.0	62.11224	[0.726906054, 0.0, 0.0, 0.0, 0.1668815212]	[[-0.6394758744, 0.6394758744, 0.0, 0.0, 0.0], [0.0, -0.6394758744, 0.6394758744, 0.0, 0.0], [0.0, 0.0, -0.6394758744, 0.6394758744, 0.0], [0.0, 0.0, 0.0, -0.6394758744, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3813425544]]
7	553	145.0	62.11224	[0.7179302276, 0.0, 0.0, 0.0, 0.1918894117]	[[-0.5976616215, 0.5976616215, 0.0, 0.0, 0.0], [0.0, -0.5976616215, 0.5976616215, 0.0, 0.0], [0.0, 0.0, -0.5976616215, 0.5976616215, 0.0], [0.0, 0.0, 0.0, -0.5976616215, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3712997007]]
8	554	145.0	62.11224	[0.710221405, 0.0, 0.0, 0.0, 0.1775541461]	[[-0.5642159383, 0.5642159383, 0.0, 0.0, 0.0], [0.0, -0.5642159383, 0.5642159383, 0.0, 0.0], [0.0, 0.0, -0.5642159383, 0.5642159383, 0.0], [0.0, 0.0, 0.0, -0.5642159383, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3686332733]]
9	555	145.0	62.11224	[0.709485141, 0.0, 0.0, 0.0, 0.1722783861]	[[-0.6376933406, 0.6376933406, 0.0, 0.0, 0.0], [0.0, -0.6376933406, 0.6376933406, 0.0, 0.0], [0.0, 0.0, -0.6376933406, 0.6376933406, 0.0], [0.0, 0.0, 0.0, -0.6376933406, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3116340304]]
10	556	145.0	62.11224	[0.7454928615, 0.0, 0.0, 0.0, 0.1543067377]	[[-0.6538021638, 0.6538021638, 0.0, 0.0, 0.0], [0.0, -0.6538021638, 0.6538021638, 0.0, 0.0], [0.0, 0.0, -0.6538021638, 0.6538021638, 0.0], [0.0, 0.0, 0.0, -0.6538021638, 0.0], [0.0, 0.0, 0.0, 0.0, -0.3461078999]]
