1	547	145	62.11224	[0.1738297444, 0.0, 0.0, 0.8271712566, 0.0]	[[-0.2799059264, 0.2799059264, 0.0, 0.0, 0.0], [0.0, -0.2799059264, 0.2799059264, 0.0, 0.0], [0.0, 0.0, -0.2799059264, 0.0, 0.0], [0.0, 0.0, 0.0, -0.5337233689, 0.5337233689], [0.0, 0.0, 0.0, 0.0, -0.5337233689]]	-2512.658438089513
2	548	145	62.11224	[0.3689839661, 0.0, 0.627994626, 0.0, 0.0040224089]	[[-0.2634720118, 0.2634720118, 0.0, 0.0, 0.0], [0.0, -0.2634720118, 0.0, 0.0, 0.0], [0.0, 0.0, -0.6189388854, 0.6189388854, 0.0], [0.0, 0.0, 0.0, -0.6189388854, 0.0], [0.0, 0.0, 0.0, 0.0, -0.047170064]]	-2503.8882032311167
3	549	145	62.11224	[0.2040109388, 0.0, 0.7780947345, 0.0, 0.0188953278]	[[-0.1998476212, 0.1998476212, 0.0, 0.0, 0.0], [0.0, -0.1998476212, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5463530515, 0.5463530515, 0.0], [0.0, 0.0, 0.0, -0.5463530515, 0.0], [0.0, 0.0, 0.0, 0.0, -0.0651732631]]	-2554.2560168878813
4	550	145	62.11224	[0.6477910946, 0.0, 0.0, 0.3532099064, 0.0]	[[-0.9554342336, 0.9554342336, 0.0, 0.0, 0.0], [0.0, -0.9554342336, 0.9554342336, 0.0, 0.0], [0.0, 0.0, -0.9554342336, 0.0, 0.0], [0.0, 0.0, 0.0, -0.2258265824, 0.2258265824], [0.0, 0.0, 0.0, 0.0, -0.2258265824]]	-2537.2972124008847
5	551	145	62.11224	[0.2757986121, 0.0, 0.7186370123, 0.0, 0.0065653766]	[[-0.2224194273, 0.2224194273, 0.0, 0.0, 0.0], [0.0, -0.2224194273, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5218907454, 0.5218907454, 0.0], [0.0, 0.0, 0.0, -0.5218907454, 0.0], [0.0, 0.0, 0.0, 0.0, -0.047333419]]	-2583.2618921853514
6	552	145	62.11224	[0.6347905038, 0.0, 0.0, 0.3662104972, 0.0]	[[-1.0050020695, 1.0050020695, 0.0, 0.0, 0.0], [0.0, -1.0050020695, 1.0050020695, 0.0, 0.0], [0.0, 0.0, -1.0050020695, 0.0, 0.0], [0.0, 0.0, 0.0, -0.2478628831, 0.2478628831], [0.0, 0.0, 0.0, 0.0, -0.2478628831]]	-2466.1322828465454
7	553	145	62.11224	[0.5930770822, 0.0, 0.0, 0.4079239188, 0.0]	[[-1.0059952458, 1.0059952458, 0.0, 0.0, 0.0], [0.0, -1.0059952458, 1.0059952458, 0.0, 0.0], [0.0, 0.0, -1.0059952458, 0.0, 0.0], [0.0, 0.0, 0.0, -0.2528266134, 0.2528266134], [0.0, 0.0, 0.0, 0.0, -0.2528266134]]	-2499.9097694171733
8	554	145	62.11224	[0.2574384021, 0.0, 0.7420507215, 0.0, 0.0015118774]	[[-0.214823128, 0.214823128, 0.0, 0.0, 0.0], [0.0, -0.214823128, 0.0, 0.0, 0.0], [0.0, 0.0, -0.552609457, 0.552609457, 0.0], [0.0, 0.0, 0.0, -0.552609457, 0.0], [0.0, 0.0, 0.0, 0.0, -0.0862856598]]	-2542.3169260300333
9	555	145	62.11224	[0.5536199932, 0.0, 0.0, 0.4473810078, 0.0]	[[-1.0890569681, 1.0890569681, 0.0, 0.0, 0.0], [0.0, -1.0890569681, 1.0890569681, 0.0, 0.0], [0.0, 0.0, -1.0890569681, 0.0, 0.0], [0.0, 0.0, 0.0, -0.2496322642, 0.2496322642], [0.0, 0.0, 0.0, 0.0, -0.2496322642]]	-2532.38294899155
10	556	145	62.11224	[0.159857896, 0.0, 0.8409135463, 0.0, 0.0002295587]	[[-0.1735215657, 0.1735215657, 0.0, 0.0, 0.0], [0.0, -0.1735215657, 0.0, 0.0, 0.0], [0.0, 0.0, -0.5118212128, 0.5118212128, 0.0], [0.0, 0.0, 0.0, -0.5118212128, 0.0], [0.0, 0.0, 0.0, 0.0, -0.0973950773]]	-2539.494949248004
