615	369	0.5751796	9999999.0	0.0	0.0	0	50	36	[]
471	390	0.815535	7466.0	3442.0	0.9184950726526083	126	17	6	[471, 812, 700, 698, 688, 686, 676, 674, 605, 603, 396, 395, 394, 393, 392, 391, 390]
33	781	10.3381581	13267.0	6742.0	0.8237514379892967	1714	186	203	[33, 579, 544, 576, 572, 568, 498, 566, 561, 491, 560, 559, 555, 436, 437, 535, 536, 398, 603, 396, 587, 583, 807, 803, 804, 798, 794, 786, 781]
61	932	106.2725633	9999999.0	0.0	0.0	0	2716	16783	[]
393	897	12.7198211	14053.0	6743.0	0.8136455144529322	1835	144	597	[393, 394, 599, 601, 670, 675, 677, 687, 689, 409, 699, 701, 813, 815, 821, 823, 833, 455, 835, 845, 855, 862, 889, 890, 896, 442, 897]
788	517	86.5967236	9999999.0	0.0	0.0	0	2604	13971	[]
195	882	3.454425901	16443.0	6983.0	0.9862191407868567	304	179	171	[195, 741, 747, 745, 756, 767, 583, 394, 599, 601, 670, 672, 682, 684, 410, 694, 696, 808, 810, 816, 469, 468, 467, 457, 466, 465, 464, 463, 882]
49	901	0.4041556	6979.0	3434.0	0.9935793579289599	65	0	0	[49, 595, 611, 613, 553, 434, 435, 495, 494, 493, 492, 496, 497, 532, 531, 530, 528, 527, 525, 540, 901]
561	896	0.704809001	9585.0	4147.0	0.9947650096074312	94	17	17	[561, 566, 498, 568, 572, 576, 577, 644, 651, 451, 450, 449, 448, 447, 446, 445, 444, 443, 442, 896]
768	463	1.3275654	9999999.0	0.0	0.0	0	93	117	[]
394	349	0.078022199	9999999.0	0.0	0.0	0	7	1	[]
2	780	1.6743815	11464.0	5336.0	0.826879244712571	246	54	41	[2, 548, 546, 620, 619, 597, 598, 431, 430, 427, 426, 425, 424, 423, 422, 421, 420, 753, 748, 749, 745, 791, 787, 782, 781, 780]
229	883	3.8385565	9999999.0	0.0	0.0	0	332	430	[]
370	365	421.1841288	22382.0	10453.0	0.800727334106261	6664	8011	63605	[370, 916, 781, 786, 794, 802, 708, 390, 714, 720, 724, 723, 727, 683, 682, 684, 689, 688, 698, 537, 703, 702, 477, 476, 503, 504, 505, 506, 507, 508, 666, 668, 850, 849, 853, 906, 907, 911, 365]
849	378	1.3071711	16589.0	6744.0	0.8153508394374828	198	20	13	[849, 850, 668, 666, 508, 507, 506, 505, 504, 503, 476, 477, 478, 479, 485, 534, 486, 487, 404, 403, 402, 605, 603, 396, 395, 394, 393, 392, 391, 390, 387, 389, 924, 378]
526	781	18.253191	9999999.0	0.0	0.0	0	822	2849	[]
562	929	0.8954501	14958.0	4039.0	0.8696787710173699	58	47	52	[562, 563, 564, 567, 573, 574, 527, 525, 526, 542, 902, 515, 516, 517, 929]
14	353	6.6977981	11501.0	4325.0	0.9169564529411873	894	105	354	[14, 560, 493, 492, 496, 497, 532, 531, 530, 528, 529, 522, 544, 523, 524, 451, 450, 449, 448, 447, 446, 445, 444, 443, 442, 897, 899, 353]
278	384	0.3882298	10653.0	4499.0	0.9863507456125485	57	1	0	[278, 824, 648, 647, 652, 651, 524, 656, 655, 659, 901, 541, 902, 515, 905, 930, 384]
507	389	1.5068608	9999999.0	0.0	0.0	0	120	138	[]
352	785	1.5027127	18770.0	9318.0	0.993945025789512	272	0	0	[352, 898, 890, 889, 862, 855, 845, 835, 455, 833, 823, 821, 815, 813, 701, 699, 409, 689, 687, 677, 675, 606, 604, 583, 807, 803, 804, 798, 794, 793, 785]
217	347	3.3965456	14074.0	6846.0	0.8316441079779618	340	155	170	[217, 763, 772, 774, 588, 590, 612, 614, 621, 622, 626, 483, 628, 632, 502, 503, 504, 505, 506, 507, 508, 666, 668, 850, 852, 859, 887, 893, 347]
561	239	11.4629037	11471.0	5005.0	0.8382239395555737	164	666	1504	[561, 491, 560, 559, 555, 436, 437, 535, 536, 398, 603, 396, 395, 394, 393, 392, 391, 390, 387, 801, 793, 785, 239]
660	920	5.6680388	12929.0	6277.0	0.8258437372093975	692	153	257	[660, 659, 581, 580, 574, 573, 567, 564, 563, 562, 550, 549, 547, 617, 615, 598, 431, 430, 427, 426, 425, 424, 423, 422, 421, 420, 419, 418, 417, 920]
225	348	1.1915771	13779.0	5993.0	0.9076865275206027	221	0	0	[225, 771, 585, 587, 396, 603, 605, 674, 676, 686, 688, 698, 700, 812, 471, 470, 469, 468, 467, 457, 466, 465, 861, 888, 894, 348]
284	376	6.4901999	9999999.0	0.0	0.0	0	364	943	[]
723	911	35.9222475	13855.0	6705.0	0.8012614745903971	1730	1534	3872	[723, 727, 683, 682, 684, 410, 694, 699, 698, 537, 703, 702, 477, 476, 503, 504, 505, 506, 507, 508, 666, 665, 667, 849, 853, 906, 907, 911]
893	379	0.6792309	16103.0	7214.0	0.9986951132358047	109	0	0	[893, 887, 859, 852, 848, 664, 662, 654, 649, 647, 648, 824, 637, 814, 470, 815, 810, 811, 865, 736, 732, 414, 415, 416, 925, 379]
393	910	9.4302718	9999999.0	0.0	0.0	0	583	1277	[]
149	930	6.7290172	9999999.0	0.0	0.0	0	465	794	[]
214	443	6.5770792	14291.0	6123.0	0.8054017166111641	1060	81	190	[214, 760, 769, 771, 585, 584, 400, 399, 397, 402, 403, 404, 487, 486, 534, 485, 479, 478, 477, 476, 503, 634, 639, 641, 648, 650, 841, 843, 847, 857, 885, 444, 443]
875	378	1.022737	14139.0	6017.0	0.9999999802824402	189	0	0	[875, 461, 460, 873, 870, 867, 864, 732, 414, 726, 720, 714, 390, 387, 389, 924, 378]
