760	375	0.0615678	4517.0	2168.0	0.9996221096769041	41	30	38	0	[760, 759, 757, 748, 753, 751, 742, 921, 375]
216	267	62.1375598	8115.0	3644.0	0.9974490038474875	188	19	82	0	[216, 762, 764, 773, 775, 589, 400, 399, 397, 402, 403, 404, 405, 406, 407, 408, 409, 699, 701, 813, 267]
896	476	12.1109453	9072.0	3267.0	0.9996372184318443	234	101	200	0	[896, 442, 443, 444, 445, 446, 447, 448, 449, 507, 506, 505, 504, 503, 476]
273	83	140.3442809	6557.0	2833.0	0.9046353494531985	93	345	388	0	[273, 819, 818, 816, 469, 470, 471, 472, 474, 475, 476, 502, 501, 500, 635, 630, 488, 629, 83]
477	447	0.0248944	4665.0	1813.0	0.9999999997487471	44	3	24	0	[477, 476, 503, 504, 505, 506, 507, 449, 448, 447]
817	69	1108.7526459	8313.0	3467.0	0.9933208905334456	1294	559	1045	0	[817, 816, 469, 470, 471, 472, 474, 475, 476, 477, 478, 479, 485, 534, 437, 436, 553, 434, 551, 617, 615, 69]
917	158	53.4017695	11040.0	5774.0	0.9832070727061348	275	2	81	0	[917, 782, 787, 789, 795, 797, 803, 807, 583, 604, 603, 605, 402, 403, 404, 487, 681, 691, 693, 692, 702, 704, 158]
787	487	42.4894909	6359.0	3001.0	0.9936384220144544	111	44	77	0	[787, 789, 795, 797, 803, 807, 583, 587, 396, 397, 402, 403, 404, 487]
662	901	0.0298898	3042.0	1486.0	0.9968527040518926	42	48	60	0	[662, 448, 449, 507, 508, 509, 657, 660, 901]
864	756	0.7818501	8687.0	3776.0	0.9999998302784276	149	60	105	0	[864, 732, 414, 726, 720, 714, 390, 708, 710, 806, 804, 803, 797, 799, 756]
220	194	0.0079239	3578.0	1558.0	0.9999553874937079	29	1	11	0	[220, 766, 422, 421, 420, 419, 751, 746, 740, 194]
516	443	0.0101084	6468.0	2771.0	0.9924194110913409	29	23	31	0	[516, 907, 906, 860, 859, 858, 445, 444, 443]
142	416	0.0716929	5779.0	2009.0	0.9999999983694239	74	6	36	0	[142, 688, 689, 409, 410, 411, 412, 413, 414, 415, 416]
