1	547	145.0	62.11224	[0.8416832466, 0.0, 1.202e-07]	[[-0.300597637, 0.300597637, 0.0], [0.0, -0.300597637, 0.0], [0.0, 0.0, -0.1942494648]]
2	548	145.0	62.11224	[0.7589109126, 0.0, 0.0887844782]	[[-0.2860704232, 0.2860704232, 0.0], [0.0, -0.2860704232, 0.0], [0.0, 0.0, -0.2984068204]]
3	549	145.0	62.11224	[0.7115829316, 0.0, 0.1020443229]	[[-0.3003718087, 0.3003718087, 0.0], [0.0, -0.3003718087, 0.0], [0.0, 0.0, -0.3002168432]]
4	550	145.0	62.11224	[0.7257373313, 0.0, 0.1039219873]	[[-0.2986513781, 0.2986513781, 0.0], [0.0, -0.2986513781, 0.0], [0.0, 0.0, -0.3133204334]]
5	551	145.0	62.11224	[0.7696020116, 0.0, 0.0660693311]	[[-0.2966706933, 0.2966706933, 0.0], [0.0, -0.2966706933, 0.0], [0.0, 0.0, -0.303997353]]
6	552	145.0	62.11224	[0.7201329161, 0.0, 0.1235544587]	[[-0.3003581959, 0.3003581959, 0.0], [0.0, -0.3003581959, 0.0], [0.0, 0.0, -0.3187126884]]
7	553	145.0	62.11224	[0.7277225099, 0.0, 0.1079488328]	[[-0.2923749783, 0.2923749783, 0.0], [0.0, -0.2923749783, 0.0], [0.0, 0.0, -0.3064097163]]
8	554	145.0	62.11224	[0.7202753527, 0.0, 0.1414480942]	[[-0.2825365389, 0.2825365389, 0.0], [0.0, -0.2825365389, 0.0], [0.0, 0.0, -0.3001691679]]
9	555	145.0	62.11224	[0.7012578487, 0.0, 0.1284014699]	[[-0.2967654514, 0.2967654514, 0.0], [0.0, -0.2967654514, 0.0], [0.0, 0.0, -0.3102449203]]
10	556	145.0	62.11224	[0.7416889279, 0.0, 0.124042535]	[[-0.2935054366, 0.2935054366, 0.0], [0.0, -0.2935054366, 0.0], [0.0, 0.0, -0.3079687941]]
11	557	145.0	62.11224	[0.7794197263, 0.0, 0.0943277687]	[[-0.3189231382, 0.3189231382, 0.0], [0.0, -0.3189231382, 0.0], [0.0, 0.0, -0.3316169293]]
12	558	145.0	62.11224	[0.7666126365, 0.0, 0.0710627142]	[[-0.3001784505, 0.3001784505, 0.0], [0.0, -0.3001784505, 0.0], [0.0, 0.0, -0.3248322753]]
13	559	145.0	62.11224	[0.7588537662, 0.0, 0.0928496406]	[[-0.2943269772, 0.2943269772, 0.0], [0.0, -0.2943269772, 0.0], [0.0, 0.0, -0.3028996735]]
14	560	145.0	62.11224	[0.7066868346, 0.0, 0.122972484]	[[-0.3072655437, 0.3072655437, 0.0], [0.0, -0.3072655437, 0.0], [0.0, 0.0, -0.3235259279]]
15	561	145.0	62.11224	[0.6671879595, 0.0, 0.1604673511]	[[-0.2949100181, 0.2949100181, 0.0], [0.0, -0.2949100181, 0.0], [0.0, 0.0, -0.3086801749]]
16	562	145.0	62.11224	[0.7827421599, 0.0, 0.0629492228]	[[-0.3083386466, 0.3083386466, 0.0], [0.0, -0.3083386466, 0.0], [0.0, 0.0, -0.3184773161]]
17	563	145.0	62.11224	[0.8017589132, 0.0, 0.0780006058]	[[-0.2948772332, 0.2948772332, 0.0], [0.0, -0.2948772332, 0.0], [0.0, 0.0, -0.3074613266]]
